Date,Open,High,Low,Close,Adj Close,Volume
16/11/18,1587.5,1614.47998,1573.119995,1593.410034,1593.410034,6066100
19/11/18,1577.01001,1581.189941,1503.359985,1512.290039,1512.290039,7790000
20/11/18,1437.5,1534.75,1420,1495.459961,1495.459961,10878800
21/11/18,1542.98999,1550,1515,1516.72998,1516.72998,5716800
23/11/18,1517,1536.199951,1501.810059,1502.060059,1502.060059,2707600
26/11/18,1539,1584.810059,1524.219971,1581.329956,1581.329956,6257700
27/11/18,1575.98999,1597.650024,1558.01001,1581.420044,1581.420044,5783200
28/11/18,1613.920044,1681.449951,1601.219971,1677.75,1677.75,8458700
29/11/18,1674.98999,1689.98999,1652.329956,1673.569946,1673.569946,6613200
30/11/18,1679.5,1696,1666.5,1690.170044,1690.170044,5761800
03/12/18,1769.459961,1778.339966,1730,1772.359985,1772.359985,6862300
04/12/18,1756,1770.339966,1665,1668.400024,1668.400024,8694500
06/12/18,1614.869995,1701.050049,1609.849976,1699.189941,1699.189941,8789400
07/12/18,1705.069946,1718.930054,1625.459961,1629.130005,1629.130005,7576100
10/12/18,1623.839966,1657.98999,1590.869995,1641.030029,1641.030029,7494800
11/12/18,1678,1679.469971,1619.599976,1643.23999,1643.23999,6244700
12/12/18,1669,1704.98999,1660.27002,1663.540039,1663.540039,6598000
13/12/18,1680,1692.119995,1641.5,1658.380005,1658.380005,5271300
14/12/18,1638,1642.569946,1585,1591.910034,1591.910034,6367200
17/12/18,1566,1576.130005,1505.01001,1520.910034,1520.910034,8829800
18/12/18,1540,1567.550049,1523.01001,1551.47998,1551.47998,6523000
19/12/18,1543.050049,1584.530029,1483.180054,1495.079956,1495.079956,8792200
20/12/18,1484,1509.5,1432.689941,1460.829956,1460.829956,9991800
21/12/18,1464.98999,1480,1363.959961,1377.449951,1377.449951,13640300
24/12/18,1346,1396.030029,1307,1343.959961,1343.959961,7220000
26/12/18,1368.890015,1473.160034,1363.01001,1470.900024,1470.900024,10411800
27/12/18,1454.199951,1469,1390.310059,1461.640015,1461.640015,9722000
28/12/18,1473.349976,1513.469971,1449,1478.02002,1478.02002,8829000
31/12/18,1510.800049,1520.76001,1487,1501.969971,1501.969971,6954500
02/01/19,1465.199951,1553.359985,1460.930054,1539.130005,1539.130005,7983100
03/01/19,1520.01001,1538,1497.109985,1500.280029,1500.280029,6975600
04/01/19,1530,1594,1518.310059,1575.390015,1575.390015,9182600
07/01/19,1602.310059,1634.560059,1589.189941,1629.51001,1629.51001,7993200
08/01/19,1664.689941,1676.609985,1616.609985,1656.579956,1656.579956,8881400
09/01/19,1652.97998,1667.800049,1641.400024,1659.420044,1659.420044,6348800
10/01/19,1641.01001,1663.25,1621.619995,1656.219971,1656.219971,6507700
11/01/19,1640.550049,1660.290039,1636.219971,1640.560059,1640.560059,4686200
14/01/19,1615,1648.199951,1595.150024,1617.209961,1617.209961,6005900
15/01/19,1632,1675.160034,1626.01001,1674.560059,1674.560059,5998500
16/01/19,1684.219971,1705,1675.880005,1683.780029,1683.780029,6366900
17/01/19,1680,1700.170044,1677.5,1693.219971,1693.219971,4208900
18/01/19,1712,1716.199951,1691.540039,1696.199951,1696.199951,6020500
22/01/19,1681,1681.869995,1610.199951,1632.170044,1632.170044,6416800
23/01/19,1656,1657.430054,1612,1640.02002,1640.02002,5225200
24/01/19,1641.069946,1657.26001,1631.780029,1654.930054,1654.930054,4089900
25/01/19,1670.5,1683.47998,1661.609985,1670.569946,1670.569946,4945900
28/01/19,1643.589966,1645,1614.089966,1637.890015,1637.890015,4837700
29/01/19,1631.27002,1632.380005,1590.719971,1593.880005,1593.880005,4632800
30/01/19,1623,1676.949951,1619.680054,1670.430054,1670.430054,5783800
31/01/19,1692.849976,1736.410034,1679.079956,1718.72998,1718.72998,10910300
01/02/19,1638.880005,1673.060059,1622.01001,1626.22998,1626.22998,11506200
04/02/19,1623,1649.630005,1613.5,1633.310059,1633.310059,4929100
05/02/19,1643.339966,1665.26001,1642.5,1658.810059,1658.810059,4453100
06/02/19,1670.75,1672.26001,1633.339966,1640.26001,1640.26001,3939900
07/02/19,1625,1625.540039,1592.910034,1614.369995,1614.369995,4626600
08/02/19,1586,1588.589966,1566.76001,1588.219971,1588.219971,5657500
11/02/19,1600.97998,1609.290039,1586,1591,1591,3317300
12/02/19,1604,1639.400024,1598.880005,1638.01001,1638.01001,4858600
13/02/19,1647,1656.380005,1637.109985,1640,1640,3560300
14/02/19,1624.5,1637.900024,1606.060059,1622.650024,1622.650024,4120500
15/02/19,1627.859985,1628.910034,1604.5,1607.949951,1607.949951,4343900
19/02/19,1601,1634,1600.560059,1627.579956,1627.579956,3681700
20/02/19,1630,1634.930054,1610.119995,1622.099976,1622.099976,3337600
21/02/19,1619.849976,1623.560059,1600.910034,1619.439941,1619.439941,3483400
22/02/19,1623.5,1634.939941,1621.170044,1631.560059,1631.560059,3096200
25/02/19,1641.449951,1654.599976,1630.390015,1633,1633,3184500
26/02/19,1625.97998,1639.98999,1616.130005,1636.400024,1636.400024,2665800
27/02/19,1628.180054,1641.810059,1615.099976,1641.089966,1641.089966,3148800
28/02/19,1635.25,1651.77002,1633.829956,1639.829956,1639.829956,3025900
01/03/19,1655.130005,1674.26001,1651,1671.72998,1671.72998,4974900
04/03/19,1685,1709.430054,1674.359985,1696.170044,1696.170044,6167400
05/03/19,1702.949951,1707.800049,1689.01001,1692.430054,1692.430054,3681500
06/03/19,1695.969971,1697.75,1668.280029,1668.949951,1668.949951,3996000
07/03/19,1667.369995,1669.75,1620.51001,1625.949951,1625.949951,4957000
08/03/19,1604.01001,1622.719971,1586.569946,1620.800049,1620.800049,4667000
11/03/19,1626.119995,1672.290039,1626.01001,1670.619995,1670.619995,3876400
12/03/19,1669,1684.27002,1660.97998,1673.099976,1673.099976,3614500
13/03/19,1683,1700,1679.349976,1690.810059,1690.810059,3552000
14/03/19,1691.199951,1702,1684.339966,1686.219971,1686.219971,2946600
15/03/19,1703,1718.800049,1693.130005,1712.359985,1712.359985,7550900
18/03/19,1712.699951,1750,1712.630005,1742.150024,1742.150024,5429100
19/03/19,1753.51001,1784.160034,1753.51001,1761.849976,1761.849976,6364200
20/03/19,1769.939941,1799.5,1767.030029,1797.27002,1797.27002,6265600
21/03/19,1796.26001,1823.75,1787.280029,1819.26001,1819.26001,5767800
22/03/19,1810.170044,1818.97998,1763.109985,1764.77002,1764.77002,6363000
25/03/19,1757.790039,1782.680054,1747.5,1774.26001,1774.26001,5103800
26/03/19,1793,1805.77002,1773.359985,1783.76001,1783.76001,4865900
27/03/19,1784.130005,1787.5,1745.680054,1765.699951,1765.699951,4324800
28/03/19,1770,1777.930054,1753.469971,1773.420044,1773.420044,3043000
29/03/19,1786.579956,1792.859985,1776.630005,1780.75,1780.75,3320800
01/04/19,1800.109985,1815.670044,1798.72998,1814.189941,1814.189941,4238800
02/04/19,1811.02002,1820,1805.119995,1813.97998,1813.97998,3448100
03/04/19,1826.719971,1830,1809.619995,1820.699951,1820.699951,3980600
04/04/19,1820.650024,1828.75,1804.199951,1818.859985,1818.859985,3623900
05/04/19,1829,1838.579956,1825.189941,1837.280029,1837.280029,3640500
08/04/19,1833.22998,1850.199951,1825.109985,1849.859985,1849.859985,3752800
09/04/19,1845.48999,1853.089966,1831.780029,1835.839966,1835.839966,3714400
10/04/19,1841,1848,1828.810059,1847.329956,1847.329956,2964000
11/04/19,1848.699951,1849.949951,1840.310059,1844.069946,1844.069946,2654800
12/04/19,1848.400024,1851.5,1841.300049,1843.060059,1843.060059,3114400
15/04/19,1842,1846.849976,1818.900024,1844.869995,1844.869995,3724400
16/04/19,1851.349976,1869.77002,1848,1863.040039,1863.040039,3044600
17/04/19,1872.98999,1876.469971,1860.439941,1864.819946,1864.819946,2893500
18/04/19,1868.790039,1870.819946,1859.47998,1861.689941,1861.689941,2749900
22/04/19,1855.400024,1888.420044,1845.640015,1887.310059,1887.310059,3373800
23/04/19,1891.199951,1929.26001,1889.579956,1923.77002,1923.77002,4640400
24/04/19,1925,1929.689941,1898.160034,1901.75,1901.75,3675800
25/04/19,1917,1922.449951,1900.310059,1902.25,1902.25,6099100
26/04/19,1929,1951,1898,1950.630005,1950.630005,8432600
29/04/19,1949,1956.339966,1934.089966,1938.430054,1938.430054,4021300
30/04/19,1930.099976,1935.709961,1906.949951,1926.52002,1926.52002,3506000
01/05/19,1933.089966,1943.640015,1910.550049,1911.52002,1911.52002,3117000
02/05/19,1913.329956,1921.550049,1881.869995,1900.819946,1900.819946,3962900
03/05/19,1949,1964.400024,1936,1962.459961,1962.459961,6381600
06/05/19,1917.97998,1959,1910.5,1950.550049,1950.550049,5417800
07/05/19,1939.98999,1949.099976,1903.380005,1921,1921,5902100
08/05/19,1918.869995,1935.369995,1910,1917.77002,1917.77002,4078600
09/05/19,1900,1909.400024,1876,1899.869995,1899.869995,5308300
10/05/19,1898,1903.790039,1856,1889.97998,1889.97998,5718000
13/05/19,1836.560059,1846.540039,1818,1822.680054,1822.680054,5783400
14/05/19,1839.5,1852.439941,1815.75,1840.119995,1840.119995,4629100
15/05/19,1827.949951,1874.430054,1823,1871.150024,1871.150024,4692600
16/05/19,1885.939941,1917.51001,1882.290039,1907.569946,1907.569946,4707800
17/05/19,1893.050049,1910.530029,1867.329956,1869,1869,4736600
20/05/19,1852.689941,1867.780029,1835.540039,1858.969971,1858.969971,3798200
21/05/19,1874.790039,1879,1846,1857.52002,1857.52002,4005100
22/05/19,1851.780029,1871.48999,1851,1859.680054,1859.680054,2936600
23/05/19,1836.589966,1844,1804.199951,1815.47998,1815.47998,4424300
24/05/19,1835.890015,1841.76001,1817.849976,1823.280029,1823.280029,3369700
28/05/19,1832.75,1849.27002,1827.349976,1836.430054,1836.430054,3200000
29/05/19,1823.119995,1830,1807.530029,1819.189941,1819.189941,4279000
30/05/19,1825.48999,1829.469971,1807.829956,1816.319946,1816.319946,3146900
31/05/19,1790.01001,1795.589966,1772.699951,1775.069946,1775.069946,4618800
03/06/19,1760.01001,1766.290039,1672,1692.689941,1692.689941,9098700
04/06/19,1699.23999,1730.819946,1680.890015,1729.560059,1729.560059,5679100
05/06/19,1749.599976,1752,1715.25,1738.5,1738.5,4239800
06/06/19,1737.709961,1760,1726.130005,1754.359985,1754.359985,3689300
07/06/19,1763.699951,1806.25,1759.48999,1804.030029,1804.030029,4808200
10/06/19,1822,1884.869995,1818,1860.630005,1860.630005,5371000
11/06/19,1883.25,1893.699951,1858,1863.699951,1863.699951,4042700
12/06/19,1853.97998,1865,1844.380005,1855.319946,1855.319946,2674500
13/06/19,1866.719971,1883.089966,1862.219971,1870.300049,1870.300049,2795800
14/06/19,1864,1876,1859,1869.670044,1869.670044,2851200
17/06/19,1876.5,1895.689941,1875.449951,1886.030029,1886.030029,2634300
18/06/19,1901.349976,1921.670044,1899.790039,1901.369995,1901.369995,3895700
19/06/19,1907.839966,1919.579956,1892.469971,1908.790039,1908.790039,2895300
20/06/19,1933.329956,1935.199951,1905.800049,1918.189941,1918.189941,3217200
21/06/19,1916.099976,1925.949951,1907.579956,1911.300049,1911.300049,3933600
24/06/19,1912.660034,1916.859985,1901.300049,1913.900024,1913.900024,2283000
25/06/19,1911.839966,1916.390015,1872.420044,1878.27002,1878.27002,3012300
26/06/19,1892.47998,1903.800049,1887.319946,1897.829956,1897.829956,2441900
27/06/19,1902,1911.23999,1898.040039,1904.280029,1904.280029,2141700
28/06/19,1909.099976,1912.939941,1884,1893.630005,1893.630005,3037400
01/07/19,1922.97998,1929.819946,1914.660034,1922.189941,1922.189941,3203300
02/07/19,1919.380005,1934.790039,1906.630005,1934.310059,1934.310059,2645900
03/07/19,1935.890015,1941.589966,1930.5,1939,1939,1690300
05/07/19,1928.599976,1945.900024,1925.300049,1942.910034,1942.910034,2628400
08/07/19,1934.119995,1956,1928.25,1952.319946,1952.319946,2883400
09/07/19,1947.800049,1990.01001,1943.47998,1988.300049,1988.300049,4345700
10/07/19,1996.51001,2024.939941,1995.400024,2017.410034,2017.410034,4931900
11/07/19,2025.619995,2035.800049,1995.300049,2001.069946,2001.069946,4317800
12/07/19,2008.27002,2017,2003.869995,2011,2011,2509300
15/07/19,2021.400024,2022.900024,2001.550049,2020.98999,2020.98999,2981300
16/07/19,2010.579956,2026.319946,2001.219971,2009.900024,2009.900024,2618200
17/07/19,2007.050049,2012,1992.030029,1992.030029,1992.030029,2558800
18/07/19,1980.01001,1987.5,1951.550049,1977.900024,1977.900024,3504300
19/07/19,1991.209961,1996,1962.22998,1964.52002,1964.52002,3185600
22/07/19,1971.140015,1989,1958.26001,1985.630005,1985.630005,2900000
23/07/19,1995.98999,1997.790039,1973.130005,1994.48999,1994.48999,2703500
24/07/19,1969.300049,2001.300049,1965.869995,2000.810059,2000.810059,2631300
25/07/19,2001,2001.199951,1972.719971,1973.819946,1973.819946,4136500
26/07/19,1942,1950.900024,1924.51001,1943.050049,1943.050049,4927100
29/07/19,1930,1932.22998,1890.540039,1912.449951,1912.449951,4493200
30/07/19,1891.119995,1909.890015,1883.47998,1898.530029,1898.530029,2910900
31/07/19,1898.109985,1899.550049,1849.439941,1866.780029,1866.780029,4470700
01/08/19,1871.719971,1897.920044,1844.01001,1855.319946,1855.319946,4713300
02/08/19,1845.069946,1846.359985,1808.02002,1823.23999,1823.23999,4956200
05/08/19,1770.219971,1788.670044,1748.780029,1765.130005,1765.130005,6058200
06/08/19,1792.22998,1793.77002,1753.400024,1787.829956,1787.829956,5070300
07/08/19,1773.98999,1798.930054,1757,1793.400024,1793.400024,4526900
08/08/19,1806,1834.26001,1798.109985,1832.890015,1832.890015,3701200
09/08/19,1828.949951,1831.089966,1802.219971,1807.579956,1807.579956,2879800
12/08/19,1795.98999,1800.97998,1777,1784.920044,1784.920044,2905500
13/08/19,1783,1831.73999,1780,1824.339966,1824.339966,3994000
14/08/19,1793.01001,1795.650024,1757.219971,1762.959961,1762.959961,4893600
15/08/19,1781.98999,1788,1761.959961,1776.119995,1776.119995,3759100
16/08/19,1792.890015,1802.910034,1784.550049,1792.569946,1792.569946,3018000
19/08/19,1818.079956,1826,1812.609985,1816.119995,1816.119995,2816300
20/08/19,1814.5,1816.819946,1799.880005,1801.380005,1801.380005,1929500
21/08/19,1819.390015,1829.579956,1815,1823.540039,1823.540039,2031800
22/08/19,1828,1829.410034,1800.099976,1804.660034,1804.660034,2653500
23/08/19,1793.030029,1804.900024,1745.22998,1749.619995,1749.619995,5270800
26/08/19,1766.910034,1770,1743.51001,1768.869995,1768.869995,3080000
27/08/19,1775.72998,1779.400024,1746.680054,1761.829956,1761.829956,3019700
28/08/19,1755,1767.859985,1744.050049,1764.25,1764.25,2419700
29/08/19,1783,1798.550049,1777.25,1786.400024,1786.400024,3015100
30/08/19,1797.48999,1799.73999,1764.569946,1776.290039,1776.290039,3058700
03/09/19,1770,1800.800049,1768,1789.839966,1789.839966,3543000
04/09/19,1805,1807.630005,1796.22998,1800.619995,1800.619995,2324100
05/09/19,1821.949951,1842,1815.579956,1840.719971,1840.719971,3310800
06/09/19,1838.219971,1840.650024,1826.400024,1833.51001,1833.51001,2496900
09/09/19,1841,1850,1824.609985,1831.349976,1831.349976,2999500
10/09/19,1822.75,1825.810059,1805.339966,1820.550049,1820.550049,2613900
11/09/19,1812.140015,1833.420044,1809.079956,1822.98999,1822.98999,2432800
12/09/19,1837.630005,1853.660034,1834.280029,1843.550049,1843.550049,2823500
13/09/19,1842.01001,1846.119995,1835.170044,1839.339966,1839.339966,1971300
16/09/19,1824.02002,1825.689941,1800.199951,1807.839966,1807.839966,3675500
17/09/19,1807.079956,1823.98999,1804.099976,1822.550049,1822.550049,1982400
18/09/19,1817.040039,1822.060059,1795.5,1817.459961,1817.459961,2505600
19/09/19,1821.02002,1832.569946,1817.900024,1821.5,1821.5,2031500
20/09/19,1821.709961,1830.630005,1780.920044,1794.160034,1794.160034,5341900
23/09/19,1777,1792.699951,1767.319946,1785.300049,1785.300049,2922300
24/09/19,1790.609985,1795.709961,1735.550049,1741.609985,1741.609985,4616000
25/09/19,1747.359985,1773,1723,1768.329956,1768.329956,3493200
26/09/19,1762.790039,1763.369995,1731.5,1739.839966,1739.839966,3536800
27/09/19,1748,1749.119995,1713.819946,1725.449951,1725.449951,3907200
30/09/19,1726.98999,1737.459961,1709.219971,1735.910034,1735.910034,2644700
01/10/19,1746,1755.599976,1728.410034,1735.650024,1735.650024,3084500
02/10/19,1727.73999,1728.890015,1705,1713.22998,1713.22998,3301100
03/10/19,1713,1725,1685.060059,1724.420044,1724.420044,3468200
04/10/19,1726.02002,1740.579956,1719.22998,1739.650024,1739.650024,2471900
07/10/19,1731.630005,1747.829956,1723.699951,1732.660034,1732.660034,2154700
08/10/19,1722.48999,1727,1705,1705.51001,1705.51001,2542000
09/10/19,1719.609985,1729.949951,1714.359985,1721.98999,1721.98999,2043500
10/10/19,1725.23999,1738.290039,1713.75,1720.26001,1720.26001,2575200
11/10/19,1742.920044,1745.449951,1729.859985,1731.920044,1731.920044,3255000
14/10/19,1728.910034,1741.890015,1722,1736.430054,1736.430054,1910200
15/10/19,1742.140015,1776.449951,1740.619995,1767.380005,1767.380005,3111700
16/10/19,1773.329956,1786.23999,1770.52002,1777.430054,1777.430054,2763400
17/10/19,1796.48999,1798.849976,1782.02002,1787.47998,1787.47998,2647400
18/10/19,1787.800049,1793.97998,1749.199951,1757.51001,1757.51001,3362500
21/10/19,1769.660034,1785.880005,1765,1785.660034,1785.660034,2130400
22/10/19,1788.150024,1789.780029,1762,1765.72998,1765.72998,2111700
23/10/19,1761.300049,1770.050049,1742,1762.170044,1762.170044,2138200
24/10/19,1771.089966,1788.339966,1760.27002,1780.780029,1780.780029,4446100
25/10/19,1697.550049,1764.209961,1695,1761.329956,1761.329956,9626400
28/10/19,1748.060059,1778.699951,1742.5,1777.079956,1777.079956,3708900
29/10/19,1774.810059,1777,1755.810059,1762.709961,1762.709961,2276900
30/10/19,1760.23999,1782.380005,1759.119995,1779.98999,1779.98999,2449400
31/10/19,1775.98999,1792,1771.47998,1776.660034,1776.660034,2781200
01/11/19,1788.01001,1797.449951,1785.209961,1791.439941,1791.439941,2790400
04/11/19,1801.01001,1815.060059,1801.01001,1804.660034,1804.660034,2771900
05/11/19,1809.160034,1810.25,1794,1801.709961,1801.709961,1885500
06/11/19,1801,1802.5,1788.579956,1795.77002,1795.77002,2029800
07/11/19,1803.76001,1805.900024,1783.47998,1788.199951,1788.199951,2651100
08/11/19,1787.890015,1789.880005,1774.040039,1785.880005,1785.880005,2123300
11/11/19,1778,1780,1767.130005,1771.650024,1771.650024,1946000
12/11/19,1774.660034,1786.219971,1771.910034,1778,1778,2037600
13/11/19,1773.390015,1775,1747.319946,1753.109985,1753.109985,2989500
14/11/19,1751.430054,1766.589966,1749.560059,1754.599976,1754.599976,2264800
15/11/19,1760.050049,1761.680054,1732.859985,1739.48999,1739.48999,3927600
18/11/19,1738.300049,1753.699951,1722.709961,1752.530029,1752.530029,2839500
19/11/19,1756.98999,1760.680054,1743.030029,1752.790039,1752.790039,2270800
20/11/19,1749.140015,1762.52002,1734.119995,1745.530029,1745.530029,2790000
21/11/19,1743,1746.869995,1730.359985,1734.709961,1734.709961,2662900
22/11/19,1739.02002,1746.430054,1731,1745.719971,1745.719971,2479100
25/11/19,1753.25,1777.420044,1753.23999,1773.839966,1773.839966,3486200
26/11/19,1779.920044,1797.030029,1778.349976,1796.939941,1796.939941,3181200
27/11/19,1801,1824.5,1797.310059,1818.51001,1818.51001,3025600
29/11/19,1817.780029,1824.689941,1800.790039,1800.800049,1800.800049,1923400
02/12/19,1804.400024,1805.550049,1762.680054,1781.599976,1781.599976,3925600
03/12/19,1760,1772.869995,1747.22998,1769.959961,1769.959961,3380900
04/12/19,1774.01001,1789.089966,1760.219971,1760.689941,1760.689941,2670100
05/12/19,1763.5,1763.5,1740,1740.47998,1740.47998,2823800
06/12/19,1751.199951,1754.400024,1740.130005,1751.599976,1751.599976,3117400
09/12/19,1750.660034,1766.890015,1745.609985,1749.51001,1749.51001,2442800
10/12/19,1747.400024,1750.670044,1735,1739.209961,1739.209961,2514300
11/12/19,1741.670044,1750,1735.709961,1748.719971,1748.719971,2097600
12/12/19,1750,1764,1745.439941,1760.329956,1760.329956,3095900
13/12/19,1765,1768.98999,1755,1760.939941,1760.939941,2745700
16/12/19,1767,1769.5,1757.050049,1769.209961,1769.209961,3145200
17/12/19,1778.01001,1792,1777.390015,1790.660034,1790.660034,3644400
18/12/19,1795.02002,1798.199951,1782.359985,1784.030029,1784.030029,3351400
19/12/19,1780.5,1792.98999,1774.060059,1792.280029,1792.280029,2652800
20/12/19,1799.619995,1802.969971,1782.449951,1786.5,1786.5,5150800
23/12/19,1788.26001,1793,1784.51001,1793,1793,2136400
24/12/19,1793.810059,1795.569946,1787.579956,1789.209961,1789.209961,881300
26/12/19,1801.01001,1870.459961,1799.5,1868.77002,1868.77002,6005400
27/12/19,1882.920044,1901.400024,1866.01001,1869.800049,1869.800049,6186600
30/12/19,1874,1884,1840.619995,1846.890015,1846.890015,3674700
31/12/19,1842,1853.26001,1832.22998,1847.839966,1847.839966,2506500
02/01/20,1875,1898.01001,1864.150024,1898.01001,1898.01001,4029000
03/01/20,1864.5,1886.199951,1864.5,1874.969971,1874.969971,3764400
06/01/20,1860,1903.689941,1860,1902.880005,1902.880005,4061800
07/01/20,1904.5,1913.890015,1892.040039,1906.859985,1906.859985,4044900
08/01/20,1898.040039,1911,1886.439941,1891.969971,1891.969971,3508000
09/01/20,1909.890015,1917.819946,1895.800049,1901.050049,1901.050049,3167300
10/01/20,1905.369995,1906.939941,1880,1883.160034,1883.160034,2853700
13/01/20,1891.310059,1898,1880.800049,1891.300049,1891.300049,2780800
14/01/20,1885.880005,1887.109985,1858.550049,1869.439941,1869.439941,3440900
15/01/20,1872.25,1878.859985,1855.089966,1862.02002,1862.02002,2896600
16/01/20,1882.98999,1885.589966,1866.02002,1877.939941,1877.939941,2659500
17/01/20,1885.890015,1886.640015,1857.25,1864.719971,1864.719971,3997300
21/01/20,1865,1894.27002,1860,1892,1892,3707800
22/01/20,1896.089966,1902.5,1883.339966,1887.459961,1887.459961,3216300
23/01/20,1885.109985,1889.97998,1872.76001,1884.579956,1884.579956,2484600
24/01/20,1891.369995,1894.98999,1847.439941,1861.640015,1861.640015,3766200
27/01/20,1820,1841,1815.339966,1828.339966,1828.339966,3528500
28/01/20,1840.5,1858.109985,1830.02002,1853.25,1853.25,2808000
29/01/20,1864,1874.75,1855.02002,1858,1858,2088000
30/01/20,1858,1872.869995,1850.609985,1870.680054,1870.680054,6327400
31/01/20,2051.469971,2055.719971,2002.27002,2008.719971,2008.719971,15567300
03/02/20,2010.599976,2048.5,2000.25,2004.199951,2004.199951,5899100
04/02/20,2029.880005,2059.800049,2015.369995,2049.669922,2049.669922,5289300
05/02/20,2071.02002,2071.02002,2032,2039.869995,2039.869995,4376200
06/02/20,2041.02002,2056.300049,2024.800049,2050.22998,2050.22998,3183000
07/02/20,2041.98999,2098.530029,2038.099976,2079.280029,2079.280029,5095300
10/02/20,2085.01001,2135.600098,2084.959961,2133.909912,2133.909912,5056200
11/02/20,2150.899902,2185.949951,2136,2150.800049,2150.800049,5746000
12/02/20,2163.199951,2180.25,2155.290039,2160,2160,3334300
13/02/20,2144.98999,2170.280029,2142,2149.870117,2149.870117,3031800
14/02/20,2155.679932,2159.040039,2125.889893,2134.870117,2134.870117,2606200
18/02/20,2125.02002,2166.070068,2124.110107,2155.669922,2155.669922,2945600
19/02/20,2167.800049,2185.100098,2161.120117,2170.219971,2170.219971,2561200
20/02/20,2173.070068,2176.790039,2127.449951,2153.100098,2153.100098,3131300
21/02/20,2142.149902,2144.550049,2088,2095.969971,2095.969971,4646300
24/02/20,2003.180054,2039.300049,1987.969971,2009.290039,2009.290039,6547000
25/02/20,2026.420044,2034.599976,1958.420044,1972.73999,1972.73999,6219100
26/02/20,1970.280029,2014.670044,1960.449951,1979.589966,1979.589966,5224600
27/02/20,1934.380005,1975,1882.76001,1884.300049,1884.300049,8144000
28/02/20,1814.630005,1889.76001,1811.130005,1883.75,1883.75,9493800
02/03/20,1906.48999,1954.51001,1870,1953.949951,1953.949951,6761700
03/03/20,1975.369995,1996.329956,1888.089966,1908.98999,1908.98999,7534500
04/03/20,1946.569946,1978,1922,1975.829956,1975.829956,4772900
05/03/20,1933,1960.719971,1910,1924.030029,1924.030029,4748200
06/03/20,1875,1910.869995,1869.5,1901.089966,1901.089966,5273600
09/03/20,1773.859985,1862.77002,1761.290039,1800.609985,1800.609985,7813200
10/03/20,1870.880005,1894.27002,1818.170044,1891.819946,1891.819946,7133300
11/03/20,1857.849976,1871.319946,1801.5,1820.859985,1820.859985,5624800
12/03/20,1721.97998,1765,1675,1676.609985,1676.609985,11346200
13/03/20,1755,1786.310059,1680.619995,1785,1785,8809700
16/03/20,1641.51001,1759.449951,1626.030029,1689.150024,1689.150024,8917300
17/03/20,1775.469971,1857.780029,1689.23999,1807.839966,1807.839966,10917100
18/03/20,1750,1841.660034,1745,1830,1830,9645200
19/03/20,1860,1945,1832.650024,1880.930054,1880.930054,10399900
20/03/20,1926.310059,1957,1820.72998,1846.089966,1846.089966,9817900
23/03/20,1827.75,1919.400024,1812,1902.829956,1902.829956,7808500
24/03/20,1951.5,1955,1900.339966,1940.099976,1940.099976,7147100
25/03/20,1920.689941,1950.26001,1885.780029,1885.839966,1885.839966,6479100
26/03/20,1902,1956.48999,1889.290039,1955.48999,1955.48999,6221300
27/03/20,1930.859985,1939.790039,1899.920044,1900.099976,1900.099976,5387900
30/03/20,1922.829956,1973.630005,1912.339966,1963.949951,1963.949951,6126100
31/03/20,1964.349976,1993.02002,1944.01001,1949.719971,1949.719971,5123600
01/04/20,1932.969971,1944.959961,1893,1907.699951,1907.699951,4121900
02/04/20,1901.640015,1927.530029,1890,1918.829956,1918.829956,4336000
03/04/20,1911.150024,1926.329956,1889.150024,1906.589966,1906.589966,3609900
06/04/20,1936,1998.52002,1930.02002,1997.589966,1997.589966,5773200
07/04/20,2017.109985,2035.719971,1997.619995,2011.599976,2011.599976,5114000
08/04/20,2021,2044,2011.150024,2043,2043,3977300
09/04/20,2044.300049,2053,2017.660034,2042.76001,2042.76001,4655600
13/04/20,2040,2180,2038,2168.870117,2168.870117,6716700
14/04/20,2200.469971,2292,2186.209961,2283.320068,2283.320068,8087200
15/04/20,2257.679932,2333.370117,2245,2307.679932,2307.679932,6866600
16/04/20,2346,2461,2335,2408.189941,2408.189941,12038200
17/04/20,2372.330078,2400,2316.02002,2375,2375,7930000
20/04/20,2389.949951,2444.97998,2386.050049,2393.610107,2393.610107,5770700
21/04/20,2416.610107,2428.310059,2279.659912,2328.120117,2328.120117,7476700
22/04/20,2369,2394,2351,2363.48999,2363.48999,4218300
23/04/20,2399.97998,2424.219971,2382.080078,2399.449951,2399.449951,5066600
24/04/20,2417,2420.429932,2382,2410.219971,2410.219971,3831800
27/04/20,2443.199951,2444.879883,2363,2376,2376,5645600
28/04/20,2372.100098,2373.5,2306,2314.080078,2314.080078,5269400
29/04/20,2330.01001,2391.889893,2310,2372.709961,2372.709961,4591600
30/04/20,2419.840088,2475,2396.01001,2474,2474,9534600
01/05/20,2336.800049,2362.439941,2258.189941,2286.040039,2286.040039,9772600
04/05/20,2256.379883,2326.97998,2256.379883,2315.98999,2315.98999,4865900
05/05/20,2340,2351,2307.129883,2317.800049,2317.800049,3242500
06/05/20,2329.439941,2357.449951,2320,2351.26001,2351.26001,3117800
07/05/20,2374.780029,2376,2343.110107,2367.610107,2367.610107,3396400
08/05/20,2372.139893,2387.23999,2357,2379.610107,2379.610107,3211200
11/05/20,2374.699951,2419.669922,2372.110107,2409,2409,3259200
